CustomerID,recency_days,frequency,total_quantity,unique_items,monetary,avg_order_value,country
15399,1,3,611,45,815.77,16.3154,United Kingdom
15400,92,5,390,10,716.2,59.68333333333334,United Kingdom
15402,149,2,694,35,626.77,14.923095238095238,United Kingdom
15405,189,1,193,8,349.1,43.6375,United Kingdom
15406,31,2,254,51,510.71,9.636037735849058,United Kingdom
15407,34,4,552,142,1046.74,7.072567567567567,United Kingdom
15408,264,1,106,34,267.18,7.858235294117647,United Kingdom
15410,84,8,1200,48,3450.84,28.285573770491805,United Kingdom
15411,26,4,529,86,1348.93,13.764591836734697,United Kingdom
15412,171,1,108,10,190.53,19.053,United Kingdom
15414,10,3,443,37,774.9,19.869230769230768,United Kingdom
15415,313,1,551,46,559.61,11.906595744680851,United Kingdom
15416,65,4,2090,165,3984.32,20.75166666666667,United Kingdom
15417,85,1,284,28,508.8,18.17142857142857,United Kingdom
15419,25,1,230,8,135.86,16.982499999999998,United Kingdom
15421,59,4,500,40,950.36,17.93132075471698,United Kingdom
15422,323,2,38,6,97.7,16.283333333333335,United Kingdom
15423,38,1,101,2,43.5,21.75,United Kingdom
15424,254,2,554,17,383.34,22.549411764705884,United Kingdom
15426,19,5,656,217,1404.07,5.105709090909091,United Kingdom
15427,33,3,967,233,1430.54,4.899109589041096,United Kingdom
15428,15,1,102,6,93.78,15.63,United Kingdom
15429,27,2,380,77,397.35,4.845731707317073,United Kingdom
15432,23,1,65,10,171.19,17.119,United Kingdom
15433,214,2,534,40,533.3,13.00731707317073,United Kingdom
15434,8,5,647,40,1041.48,18.936,United Kingdom
15435,22,1,54,29,149.29,5.147931034482759,United Kingdom
15436,12,3,574,243,1067.75,3.6692439862542954,United Kingdom
15437,262,1,79,44,200.16,4.4479999999999995,United Kingdom
15438,131,1,59,25,156.58,6.2632,United Kingdom
15440,55,3,197,50,383.68,6.188387096774194,United Kingdom
15442,249,1,120,2,594.0,297.0,United Kingdom
15443,2,7,1639,237,3213.59,8.638682795698925,United Kingdom
15444,9,2,759,191,1411.21,6.594439252336449,United Kingdom
15445,264,1,58,5,113.5,22.7,United Kingdom
15447,331,1,85,9,155.17,17.24111111111111,United Kingdom
15448,313,1,232,28,494.64,17.665714285714284,United Kingdom
15449,26,3,812,47,974.52,16.242,United Kingdom
15450,30,1,376,30,429.84,14.328,United Kingdom
15452,30,3,280,47,528.48,9.437142857142858,United Kingdom
15453,2,7,837,169,1371.77,4.91673835125448,United Kingdom
15454,362,1,86,23,179.1,7.164,United Kingdom
15456,283,3,633,48,434.59,7.492931034482759,United Kingdom
15457,262,1,132,56,237.07,4.087413793103448,United Kingdom
15458,25,1,156,7,161.64,23.09142857142857,United Kingdom
15460,354,1,107,53,214.26,3.826071428571428,United Kingdom
15462,94,3,172,9,234.6,21.327272727272728,United Kingdom
15463,29,1,106,7,126.14,18.02,United Kingdom
15464,338,1,348,155,1044.65,6.739677419354839,United Kingdom
15465,20,18,1257,43,7354.62,75.82082474226804,United Kingdom
15466,85,1,246,56,334.53,5.868947368421052,United Kingdom
15467,9,3,310,41,524.88,10.093846153846156,United Kingdom
15468,51,2,155,24,467.51,19.479583333333338,United Kingdom
15469,50,2,153,24,538.55,22.43958333333333,United Kingdom
15471,2,1,256,67,454.48,6.225753424657534,United Kingdom
15472,113,1,251,76,371.56,4.888947368421053,United Kingdom
15473,14,7,672,4,1771.2,161.01818181818183,United Kingdom
15475,77,1,319,29,454.11,15.65896551724138,United Kingdom
15478,40,2,575,34,1399.92,31.816363636363636,United Kingdom
15480,116,1,303,45,905.5,20.122222222222224,Malta
15482,16,12,5004,46,10879.76,112.16247422680412,United Kingdom
15483,161,4,291,74,225.26,2.681666666666666,United Kingdom
15484,1,4,3150,135,3590.41,19.200053475935828,United Kingdom
15485,30,3,1281,59,2564.5,30.17058823529412,United Kingdom
15488,93,1,73,2,91.32,45.66,United Kingdom
15489,23,3,608,47,1134.28,22.6856,United Kingdom
15491,95,6,1646,108,3100.09,20.130454545454548,United Kingdom
15492,28,2,483,32,659.4599999999999,18.84171428571428,United Kingdom
15493,33,5,551,177,1953.41,6.7592041522491355,United Kingdom
15494,21,2,1139,120,1280.58,10.49655737704918,United Kingdom
15497,18,2,624,13,1262.2,84.14666666666668,United Kingdom
15498,3,27,6105,360,13316.4,26.00859375,United Kingdom
15500,8,4,572,64,1131.56,16.640588235294118,United Kingdom
15502,16,12,4236,164,10384.93,48.75553990610329,United Kingdom
15503,363,1,70,66,141.04,2.1369696969696967,United Kingdom
15504,81,1,33,13,52.83,4.063846153846153,United Kingdom
15505,53,5,2390,90,3610.96,37.22639175257732,United Kingdom
15506,23,3,842,121,972.08,6.03776397515528,United Kingdom
15507,172,1,160,41,475.86,10.574666666666667,United Kingdom
15508,189,6,440,78,1000.27,10.8725,United Kingdom
15510,331,1,2,1,250.0,250.0,United Kingdom
15511,12,5,269,117,900.53,5.699556962025317,United Kingdom
15512,156,2,68,7,121.0,17.285714285714285,United Kingdom
15513,33,19,5709,183,14758.22,47.91629870129871,United Kingdom
15514,12,11,2098,96,4023.72,24.239277108433736,United Kingdom
15516,45,3,27,15,62.43,4.162,United Kingdom
15517,233,1,293,27,267.03,9.89,United Kingdom
15518,64,8,1263,135,1921.55,9.150238095238096,United Kingdom
15520,2,1,314,18,343.5,19.083333333333332,United Kingdom
15521,40,8,1836,116,3000.2,16.217297297297296,United Kingdom
15522,33,2,572,47,397.99,7.106964285714286,United Kingdom
15523,84,1,132,10,412.01,41.201,United Kingdom
15524,25,1,4,1,440.0,440.0,United Kingdom
15525,2,3,387,133,734.37,4.7075000000000005,United Kingdom
15526,33,2,24,4,148.44,37.11,United Kingdom
15527,19,8,991,127,2428.53,14.990925925925929,United Kingdom
15528,254,1,123,26,229.33,8.820384615384615,United Kingdom
15529,23,11,3455,415,3962.6,5.985800604229607,United Kingdom
15530,22,4,938,90,1497.31,13.993551401869158,United Kingdom
15531,8,2,1085,196,1972.39,9.00634703196347,United Kingdom
15532,25,4,515,205,1564.73,6.23398406374502,United Kingdom
15533,19,3,289,73,807.5699999999999,9.729759036144577,United Kingdom
15535,173,4,135,55,502.9,6.9847222222222225,United Kingdom
15537,163,1,29,24,110.92,4.621666666666667,United Kingdom
15539,7,1,410,41,538.46,13.13317073170732,United Kingdom
15540,11,1,200,15,213.3,14.22,United Kingdom
15541,114,1,49,29,85.13000000000001,2.9355172413793107,United Kingdom
15543,288,1,86,26,127.86,4.566428571428571,United Kingdom
15544,9,9,3109,122,3546.71,13.693861003861004,United Kingdom
15545,54,2,162,78,288.97,3.612125,United Kingdom
15547,7,14,3999,441,4910.6,7.065611510791367,United Kingdom
15549,77,3,694,104,1681.46,14.749649122807018,United Kingdom
15550,4,4,295,43,575.63,9.43655737704918,United Kingdom
15551,37,1,218,29,436.06,15.036551724137931,United Kingdom
15552,217,1,60,17,90.12,5.301176470588236,United Kingdom
15553,60,1,449,51,428.93,7.798727272727273,United Kingdom
15554,278,1,74,14,217.2,15.514285714285714,United Kingdom
15555,12,16,4427,401,4794.86,5.4057046223224345,United Kingdom
15556,24,1,236,31,279.77,9.024838709677418,United Kingdom
15557,29,1,213,16,468.91,24.679473684210528,United Kingdom
15561,12,4,267,27,800.5899999999999,29.65148148148148,United Kingdom
15562,352,1,39,1,134.55,134.55,United Kingdom
15563,22,4,1501,88,1400.44,12.393274336283186,United Kingdom
15565,50,2,60,8,173.16,21.645,United Kingdom
15567,19,1,223,7,186.01,26.572857142857146,United Kingdom
15568,3,3,461,27,758.29,14.307358490566036,United Kingdom
15569,104,5,666,27,1375.71,44.37774193548387,United Kingdom
15570,7,12,2063,231,4148.82,13.005705329153605,United Kingdom
15571,12,4,264,47,650.4300000000001,11.411052631578947,United Kingdom
15572,5,7,1213,166,2533.42,11.95009433962264,United Kingdom
15573,32,2,355,88,591.1899999999999,6.094742268041236,United Kingdom
15574,178,4,332,131,675.64,4.445,United Kingdom
15576,38,1,394,43,921.37,21.427209302325583,United Kingdom
15577,151,3,89,39,258.88,6.637948717948718,United Kingdom
15578,162,1,52,13,127.1,9.776923076923076,United Kingdom
15579,69,2,117,45,327.6,6.825,United Kingdom
15581,121,13,283,134,3675.77,25.176506849315068,United Kingdom
15582,25,3,453,39,682.9100000000001,15.52068181818182,United Kingdom
15584,24,4,313,89,720.86,5.908688524590164,United Kingdom
15585,177,1,320,31,455.3,14.687096774193549,United Kingdom
15587,50,4,312,3,913.68,101.52,United Kingdom
15589,256,3,243,28,478.53,16.501034482758623,United Kingdom
15592,47,1,354,24,388.58,16.190833333333334,United Kingdom
15593,71,1,60,5,199.8,39.96,United Kingdom
15594,16,5,983,85,1771.78,17.201747572815535,United Kingdom
15596,101,5,561,51,1406.59,18.267402597402597,United Kingdom
15597,35,1,279,22,324.57,14.753181818181815,United Kingdom
15598,53,1,160,14,240.68,17.19142857142857,United Kingdom
15599,27,2,718,50,761.74,14.648846153846154,United Kingdom
15601,11,14,4983,230,6776.56,16.52819512195122,United Kingdom
15602,8,9,1137,30,1297.87,28.214565217391304,United Kingdom
15603,79,1,96,2,48.48,24.24,United Kingdom
15604,52,1,159,17,216.39,12.728823529411764,United Kingdom
15605,36,5,441,61,1198.23,17.88402985074627,United Kingdom
15606,61,9,892,48,2920.16,37.92415584415584,United Kingdom
15607,337,1,202,13,104.76,8.05846153846154,United Kingdom
15608,28,4,714,59,1093.68,18.228,United Kingdom
15609,184,1,148,16,298.48,18.655,United Kingdom
15610,52,1,66,6,112.46,18.743333333333336,United Kingdom
15611,10,13,504,23,1591.45,37.01046511627907,United Kingdom
15612,36,2,52,4,195.15,32.525,United Kingdom
15615,10,23,5508,184,10399.74,24.585673758865248,United Kingdom
15618,33,4,454,39,776.851,17.263355555555556,United Kingdom
15619,11,1,136,3,336.40000000000003,112.13333333333334,United Kingdom
15620,57,3,915,92,1553.18,15.5318,United Kingdom
15621,4,4,501,11,1293.03,80.814375,United Kingdom
15622,43,9,1674,169,3709.56,20.051675675675675,United Kingdom
15623,141,1,125,19,301.03,15.843684210526314,United Kingdom
15624,117,4,357,26,588.13,17.297941176470587,United Kingdom
15625,104,4,1188,44,1534.26,23.9728125,United Kingdom
15626,75,2,766,49,675.8,13.791836734693875,United Kingdom
15628,5,9,1894,85,2870.24,18.51767741935484,United Kingdom
15630,45,2,800,57,1186.35,19.772499999999997,United Kingdom
15632,16,8,2109,107,3285.31,19.67251497005988,United Kingdom
15634,17,1,99,15,243.55,16.236666666666668,United Kingdom
15636,90,2,284,20,724.76,28.9904,United Kingdom
15637,53,1,128,15,223.36,14.890666666666668,United Kingdom
15639,134,1,323,25,425.32,17.0128,United Kingdom
15640,4,15,6572,240,12416.11,26.08426470588235,United Kingdom
15641,105,4,1562,102,1887.2,15.858823529411763,United Kingdom
15643,192,3,246,31,664.0,20.12121212121212,United Kingdom
15644,166,4,550,166,803.54,3.4635344827586207,United Kingdom
15645,19,1,256,50,612.01,11.769423076923076,United Kingdom
15646,158,3,394,35,447.64,12.789714285714288,United Kingdom
15648,204,2,218,23,639.5,26.645833333333332,United Kingdom
15649,336,2,192,1,816.0,408.0,United Kingdom
15651,37,3,479,27,646.3,20.196875,United Kingdom
15652,91,1,208,21,337.74,16.082857142857144,United Kingdom
15653,93,2,1200,4,877.4399999999999,146.23999999999998,United Kingdom
15654,9,2,475,15,922.53,43.93,United Kingdom
15655,243,1,324,34,560.6700000000001,16.49029411764706,United Kingdom
15656,45,4,343,46,748.5,15.925531914893616,United Kingdom
15657,23,1,24,1,30.0,30.0,United Kingdom
15658,190,5,242,40,1024.1,21.33541666666667,United Kingdom
15659,44,1,111,11,306.45,27.85909090909091,United Kingdom
15660,25,9,1050,55,1600.86,17.787333333333336,United Kingdom
15661,317,2,236,4,309.8,61.96,United Kingdom
15663,106,1,106,9,138.14,15.348888888888888,United Kingdom
15664,51,1,157,17,386.43,22.731176470588235,United Kingdom
15665,168,2,1654,92,2222.21,19.323565217391305,United Kingdom
15667,40,1,240,13,301.32,23.178461538461537,United Kingdom
15668,218,1,72,1,76.32000000000001,76.32000000000001,United Kingdom
15669,40,4,342,31,684.34,20.73757575757576,United Kingdom
15670,297,1,91,12,173.05,14.420833333333334,United Kingdom
15671,19,7,1699,52,2657.13,34.065769230769234,United Kingdom
15673,88,4,1451,107,2726.23,19.755289855072466,United Kingdom
15674,73,5,1275,88,2446.6,21.46140350877193,United Kingdom
15675,81,3,527,20,323.69,15.413809523809524,United Kingdom
15676,19,3,2252,191,3435.76,17.00871287128713,United Kingdom
15677,49,1,319,33,657.23,19.916060606060608,United Kingdom
15678,53,1,184,12,352.7,29.391666666666666,United Kingdom
15679,24,4,1170,98,781.28,7.102545454545455,United Kingdom
15680,9,3,952,61,1333.68,17.09846153846154,United Kingdom
15681,25,5,816,32,1426.16,26.90867924528302,United Kingdom
15683,117,1,131,10,193.75,19.375,United Kingdom
15687,9,9,1310,119,2993.1,18.030722891566263,United Kingdom
15689,120,2,84,8,254.1,28.233333333333334,United Kingdom
15690,4,2,408,19,239.76,12.618947368421052,United Kingdom
15691,252,1,72,2,136.8,68.4,United Kingdom
15692,28,1,138,12,191.04,15.92,United Kingdom
15694,1,14,1677,42,6479.4,83.06923076923077,United Kingdom
15695,267,2,212,22,409.98,18.635454545454547,United Kingdom
15696,33,8,1015,140,2711.11,16.137559523809525,United Kingdom
15699,18,1,113,18,309.65,17.202777777777776,United Kingdom
15700,172,2,357,85,696.68,8.10093023255814,United Kingdom
15701,2,4,912,193,1529.0,6.647826086956521,United Kingdom
15703,265,1,66,5,211.5,42.3,United Kingdom
15704,140,4,1028,79,2293.62,19.603589743589744,United Kingdom
15705,201,1,62,6,143.1,23.85,United Kingdom
15706,64,4,321,50,1060.56,19.28290909090909,United Kingdom
15707,35,4,594,126,916.98,4.473073170731707,United Kingdom
15708,41,7,1217,124,3235.25,11.8507326007326,United Kingdom
15709,284,1,121,6,133.25,22.208333333333332,United Kingdom
15712,9,5,486,41,1072.36,20.233207547169815,United Kingdom
15713,143,2,150,18,356.7,18.773684210526316,United Kingdom
15714,12,2,186,34,330.03000000000003,9.706764705882351,United Kingdom
15716,146,4,738,101,1101.11,9.41119658119658,United Kingdom
15717,234,1,70,7,150.3,21.47142857142857,United Kingdom
15719,33,13,2718,299,5030.07,5.402867883995703,United Kingdom
15720,24,1,281,128,598.73,4.677578125,United Kingdom
15721,12,1,388,80,471.4,5.611904761904762,United Kingdom
15722,36,5,1023,45,2211.21,33.00313432835821,United Kingdom
15723,365,1,73,37,190.7,5.018421052631579,United Kingdom
15724,201,2,73,11,218.25,19.84090909090909,United Kingdom
15725,15,1,221,32,415.25,12.9765625,United Kingdom
15727,17,7,3063,213,5159.06,17.139734219269105,United Kingdom
15729,213,1,28,5,85.0,17.0,United Kingdom
15730,66,3,689,68,1120.88,16.01257142857143,United Kingdom
15732,212,2,215,13,294.12,21.00857142857143,United Kingdom
15733,283,1,62,10,162.3,16.23,United Kingdom
15734,115,2,346,25,1339.45,51.517307692307696,United Kingdom
15737,15,8,597,60,1188.12,16.734084507042255,United Kingdom
15738,19,16,2982,46,4812.42,27.81745664739885,United Kingdom
15739,66,1,472,8,449.12,56.14,United Kingdom
15740,49,1,152,9,154.88,17.20888888888889,United Kingdom
15743,16,4,214,59,775.96,9.022790697674418,United Kingdom
15744,78,1,120,3,34.8,11.6,United Kingdom
15745,19,4,421,57,1094.59,17.65467741935484,United Kingdom
15746,134,1,178,28,196.88,7.031428571428571,United Kingdom
15747,13,3,466,52,946.64,10.518222222222224,United Kingdom
15748,40,1,50,19,144.36,7.218000000000001,United Kingdom
15749,235,3,18028,5,44534.3,4453.43,United Kingdom
15750,3,8,1783,214,2463.05,8.464089347079039,United Kingdom
15752,40,7,1960,236,2626.6,6.485432098765432,United Kingdom
15753,305,1,144,1,79.2,79.2,United Kingdom
15754,51,3,199,24,458.57,16.3775,United Kingdom
15755,10,6,1427,127,2364.25,16.7677304964539,United Kingdom
15756,61,4,241,160,528.01,2.764450261780105,United Kingdom
15757,66,2,491,43,714.42,15.876,United Kingdom
15758,25,1,47,9,205.25,22.805555555555557,United Kingdom
15759,218,3,60,5,253.04,36.14857142857143,United Kingdom
15762,65,2,251,37,583.75,15.777027027027026,United Kingdom
15763,32,2,271,58,1086.92,17.818360655737706,United Kingdom
15764,88,6,2050,150,3279.97,18.222055555555553,United Kingdom
15766,64,1,170,11,315.06,28.64181818181818,United Kingdom
15768,116,3,244,23,621.83,23.030740740740743,United Kingdom
15769,7,26,29672,26,56252.72,432.7132307692308,United Kingdom
15773,6,1,311,10,635.6800000000001,63.568000000000005,United Kingdom
15774,69,1,87,25,270.8,10.832,United Kingdom
15775,245,1,68,7,104.9,14.985714285714286,United Kingdom
15776,133,1,138,18,241.62,13.423333333333334,United Kingdom
15777,241,4,378,18,1047.11,49.862380952380946,United Kingdom
15780,184,3,220,26,475.28,16.38896551724138,United Kingdom
15781,25,3,180,20,345.46,17.273,United Kingdom
15782,10,3,864,34,2614.74,60.80790697674419,United Kingdom
15783,11,1,212,14,246.3,17.592857142857145,United Kingdom
15785,33,5,1612,58,2328.97,28.05987951807229,United Kingdom
15786,46,3,3340,257,4919.0,18.49248120300752,United Kingdom
15787,26,3,534,156,933.26,4.6663,United Kingdom
15789,358,1,438,25,351.3,14.052,United Kingdom
15790,10,1,113,34,218.75,6.4338235294117645,United Kingdom
15791,44,2,731,66,1612.69,21.502533333333336,United Kingdom
15793,15,3,553,6,965.61,80.4675,United Kingdom
15795,150,1,581,42,610.01,14.524047619047618,United Kingdom
15796,1,8,860,70,2708.61,20.519772727272727,United Kingdom
15797,113,4,873,8,2207.4,275.925,United Kingdom
15799,76,3,955,94,884.14,9.021836734693878,United Kingdom
15800,107,2,332,116,696.89,5.956324786324786,United Kingdom
15801,46,3,570,61,1063.95,16.62421875,United Kingdom
15802,143,1,1,1,451.42,451.42,United Kingdom
15803,51,1,290,8,415.8200000000001,51.977500000000006,United Kingdom
15804,1,13,2565,170,4206.39,16.05492366412214,United Kingdom
15805,23,17,3367,220,5488.18,18.355117056856187,United Kingdom
15806,46,3,602,24,784.58,25.309032258064516,United Kingdom
15807,50,3,430,48,903.9,18.83125,United Kingdom
15808,306,4,1305,142,3651.27,18.72446153846154,United Kingdom
15809,36,5,301,31,515.77,14.736285714285714,United Kingdom
15810,79,4,861,66,1391.98,15.640224719101123,United Kingdom
15811,22,6,1071,117,2218.62,16.681353383458646,United Kingdom
15812,107,5,922,36,1801.14,43.930243902439024,United Kingdom
15813,208,2,603,40,1303.91,32.59775,United Kingdom
15814,17,4,1271,63,1945.33,27.018472222222226,United Kingdom
15815,64,5,1856,33,2100.6,42.86938775510204,United Kingdom
15819,49,4,1357,96,1905.45,15.491463414634149,United Kingdom
15820,320,1,128,17,206.98,12.175294117647056,United Kingdom
15821,44,2,202,57,570.96,9.209032258064516,United Kingdom
15822,3,2,375,28,885.47,26.83242424242424,United Kingdom
15823,372,1,1,1,15.0,15.0,United Kingdom
15825,172,1,220,20,532.9399999999999,26.647,United Kingdom
15826,56,3,963,64,1654.31,24.32808823529412,United Kingdom
15827,73,14,882,72,1836.09,15.966,United Kingdom
15829,99,2,996,44,636.14,12.473333333333333,United Kingdom
15830,38,1,415,39,576.0,14.76923076923077,United Kingdom
15831,58,3,1092,63,794.64,12.04,United Kingdom
15832,254,1,465,54,836.79,15.49611111111111,United Kingdom
15834,70,4,961,242,2225.15,8.271933085501859,United Kingdom
15835,44,4,439,47,954.09,19.0818,United Kingdom
15836,50,1,26,10,137.37,13.737,United Kingdom
15837,65,1,189,24,391.98,16.3325,United Kingdom
15838,11,19,18368,54,33643.08,201.45556886227547,United Kingdom
15839,33,3,675,56,1048.49,16.911129032258064,United Kingdom
15840,59,2,396,26,355.56,13.168888888888889,United Kingdom
15841,73,4,942,36,1224.06,26.04382978723404,United Kingdom
15843,304,1,27,8,118.95000000000002,14.868750000000002,United Kingdom
15844,46,1,134,11,130.74,11.885454545454548,United Kingdom
15845,18,8,1926,97,3711.77,26.896884057971015,United Kingdom
15847,38,2,449,22,389.27,17.694090909090907,United Kingdom
15850,19,2,298,87,234.88,2.525591397849462,United Kingdom
15852,187,2,48,22,160.71,7.305000000000001,United Kingdom
15853,52,1,135,29,110.8,3.693333333333334,United Kingdom
15854,4,12,926,105,2969.1200000000003,21.515362318840584,United Kingdom
15855,137,5,470,59,712.24,8.903,United Kingdom
15856,4,27,10866,295,16143.64,25.706433121019103,United Kingdom
15857,19,1,308,14,297.0,21.214285714285715,United Kingdom
15858,16,5,1163,145,1427.57,7.59345744680851,United Kingdom
15860,41,8,437,105,965.16,6.943597122302158,United Kingdom
15861,12,8,2528,339,3146.92,5.82762962962963,United Kingdom
15862,8,4,585,142,832.88,5.665850340136054,United Kingdom
15863,26,2,19,18,68.84,3.824444444444445,United Kingdom
15864,22,6,1192,16,1936.32,96.816,United Kingdom
15865,41,3,368,37,895.13,22.37825,United Kingdom
15866,101,1,124,43,211.89,4.927674418604651,United Kingdom
15867,5,15,2052,302,3810.14,8.300958605664487,United Kingdom
15869,277,2,175,13,149.64,9.976,United Kingdom
15870,33,1,333,68,351.44,4.749189189189189,United Kingdom
15872,15,2,187,101,316.25,2.928240740740741,United Kingdom
15874,64,7,2534,110,4405.88,36.71566666666667,United Kingdom
15877,2,2,368,122,490.33,3.891507936507936,United Kingdom
15880,369,1,202,95,329.03,3.427395833333333,United Kingdom
15881,312,5,260,26,501.39,17.289310344827587,United Kingdom
15882,199,4,276,23,516.36,22.450434782608696,United Kingdom
15883,2,2,223,42,396.48,8.091428571428573,United Kingdom
15885,93,3,111,18,379.35,21.075000000000003,United Kingdom
15886,60,1,147,12,181.09,15.090833333333334,United Kingdom
15888,81,1,76,11,168.31,14.025833333333331,United Kingdom
15889,157,2,206,79,420.07,4.942,United Kingdom
15891,227,1,418,60,511.68,8.528,United Kingdom
15894,253,2,164,35,258.25,6.97972972972973,United Kingdom
15895,150,1,94,11,179.17,16.288181818181815,United Kingdom
15897,194,2,223,17,208.59,9.481363636363636,United Kingdom
15898,1,5,567,70,1383.83,16.474166666666665,United Kingdom
15899,369,1,39,4,56.25,14.0625,United Kingdom
15900,24,1,216,44,337.28,7.176170212765957,United Kingdom
15901,17,3,379,102,351.73,3.168738738738739,United Kingdom
15903,10,7,2410,46,5126.76,69.28054054054054,United Kingdom
15904,8,1,84,30,164.68,5.489333333333334,United Kingdom
15906,20,7,544,113,1567.69,10.451266666666667,United Kingdom
15907,4,3,478,175,882.72,3.905840707964602,United Kingdom
15909,174,1,98,7,191.94,27.42,United Kingdom
15910,1,8,1013,215,1228.88,4.6198496240601505,United Kingdom
15912,178,2,185,19,264.62,13.927368421052632,United Kingdom
15916,16,8,752,124,1502.86,9.95271523178808,United Kingdom
15917,248,1,42,12,123.1,10.258333333333333,United Kingdom
15918,191,2,153,33,334.23,8.35575,United Kingdom
15919,20,2,385,103,525.69,4.308934426229508,United Kingdom
15920,154,4,99,53,167.5,2.7916666666666665,United Kingdom
15921,173,1,162,24,323.03,13.459583333333333,United Kingdom
15922,373,1,138,11,369.5,33.59090909090909,United Kingdom
15923,373,1,122,21,127.08,6.051428571428572,United Kingdom
15925,194,1,93,12,207.15,17.2625,United Kingdom
15930,67,1,139,21,426.63,20.31571428571429,United Kingdom
15932,4,8,2325,93,2495.87,21.703217391304342,United Kingdom
15933,21,3,885,63,1107.46,14.965675675675676,United Kingdom
15935,239,2,115,12,416.86,34.73833333333334,United Kingdom
15937,64,1,73,7,145.35,20.764285714285712,United Kingdom
15938,112,5,240,13,404.58,22.476666666666667,United Kingdom
15939,90,15,4728,28,6115.01,80.46065789473684,United Kingdom
15940,311,1,4,1,35.8,35.8,United Kingdom
15942,134,1,232,14,337.44,24.102857142857143,United Kingdom
15944,277,1,50,6,325.1,54.18333333333334,United Kingdom
15945,365,1,52,2,181.0,90.5,United Kingdom
15947,83,1,898,29,1708.24,58.9048275862069,United Kingdom
15948,8,2,567,51,955.24,15.920666666666667,United Kingdom
15949,17,2,284,12,364.72,19.19578947368421,United Kingdom
15950,32,4,719,86,1744.71,17.986701030927836,United Kingdom
15951,9,2,313,36,708.22,17.273658536585366,United Kingdom
15952,34,4,391,65,781.91,9.30845238095238,United Kingdom
15953,15,8,891,63,1657.28,17.085360824742267,United Kingdom
15955,24,14,2135,137,4416.26,24.13256830601093,United Kingdom
15957,32,1,211,40,428.89,10.211666666666666,United Kingdom
15958,74,1,33,7,104.35,14.907142857142857,United Kingdom
15963,20,2,298,26,470.76,16.812857142857144,United Kingdom
15965,17,4,434,88,808.87,7.287117117117117,United Kingdom
15967,23,2,205,73,397.68,4.971,United Kingdom
15969,3,3,124,20,666.1,33.305,United Kingdom
15970,304,1,116,11,314.1,28.55454545454546,United Kingdom
15971,18,12,1717,10,4199.85,119.9957142857143,United Kingdom
15973,367,1,106,4,307.82,76.955,United Kingdom
15974,39,7,2262,141,3442.15,19.557670454545455,United Kingdom
15975,84,1,243,24,371.01,15.45875,United Kingdom
15976,165,2,275,83,427.64,4.454583333333333,United Kingdom
15977,17,2,1016,48,1054.73,16.226615384615386,United Kingdom
15978,77,1,888,49,1098.78,22.42408163265306,United Kingdom
15980,89,3,1560,40,2398.86,55.78744186046512,United Kingdom
15981,25,8,1866,53,3408.48,35.13896907216495,United Kingdom
15983,22,4,886,82,1465.12,13.081428571428573,United Kingdom
15984,3,10,1815,217,2780.63,10.777635658914727,United Kingdom
15985,123,2,1086,29,1142.42,30.876216216216218,United Kingdom
15986,30,1,268,14,168.12,12.008571428571427,United Kingdom
15987,12,7,1533,110,1432.77,11.193515625,United Kingdom
15988,19,1,180,26,156.78,6.03,United Kingdom
15990,44,2,443,52,792.11,15.232884615384616,United Kingdom
15992,4,1,17,3,41.989999999999995,13.996666666666664,United Kingdom
15993,9,7,2037,335,2777.67,5.115414364640884,United Kingdom
15994,55,1,173,31,414.27,12.9459375,United Kingdom
15996,88,6,380,103,1032.58,8.130551181102362,United Kingdom
15998,37,5,2032,370,3080.22,6.111547619047618,United Kingdom
16000,3,3,5110,9,12393.7,1377.0777777777778,United Kingdom
16003,30,5,1185,82,2735.37,26.556990291262135,United Kingdom
16005,12,4,280,173,578.71,2.8791542288557217,United Kingdom
16006,211,1,84,8,101.4,12.675,United Kingdom
16007,48,4,1388,221,1693.81,4.445695538057743,United Kingdom
16008,24,3,323,29,478.78,14.50848484848485,United Kingdom
16009,22,4,366,68,972.11,11.855,United Kingdom
16010,246,3,202,62,392.4,4.9670886075949365,United Kingdom
16011,8,16,2035,99,3352.96,15.966476190476191,United Kingdom
16012,35,3,799,87,1415.29,15.05627659574468,United Kingdom
16013,4,47,15536,30,37130.6,267.126618705036,United Kingdom
16014,38,3,258,123,646.83,4.687173913043479,United Kingdom
16015,4,3,907,146,704.55,3.892541436464088,United Kingdom
16016,3,8,602,156,1465.51,6.542455357142857,United Kingdom
16017,47,1,102,26,211.88,6.62125,United Kingdom
16018,39,2,190,26,408.9,14.603571428571428,United Kingdom
16019,47,9,1733,133,3786.24,23.664,United Kingdom
16020,17,3,487,42,851.01,18.500217391304343,United Kingdom
16022,260,1,255,68,602.63,8.48774647887324,United Kingdom
16023,46,3,358,90,719.81,7.126831683168317,United Kingdom
16024,12,1,397,61,251.03,3.9846031746031745,United Kingdom
16025,30,1,338,28,439.66,15.702142857142858,United Kingdom
16026,43,1,243,30,236.09,7.3778125,United Kingdom
16027,92,6,1147,11,934.62,58.41375,United Kingdom
16029,39,63,40108,44,80850.84,335.4806639004149,United Kingdom
16030,310,1,283,28,331.24,11.422068965517242,United Kingdom
16031,92,2,421,91,547.9,5.590816326530612,United Kingdom
16033,6,20,3529,538,8778.82,7.782641843971631,United Kingdom
16034,196,3,242,18,437.7,19.895454545454545,United Kingdom
